dt,AverageTemperature,MaxTemperature,MinTemperature
1990-11-04,24.62,28.62,20.62
1990-11-05,24.5,28.5,20.5
1990-11-06,25.17,29.17,21.17
1990-11-07,26.73,30.73,22.73
1990-11-08,27.22,31.22,23.22
1990-11-09,23.71,27.71,19.71
1990-11-10,24.24,28.24,20.24
1990-11-11,27.41,31.41,23.41
1990-11-12,25.95,29.95,21.95
1990-11-13,25.79,29.79,21.79
1990-11-14,26.83,30.83,22.83
1990-11-15,23.74,27.74,19.74
1990-11-16,23.64,27.64,19.64
1990-11-17,27.45,31.45,23.45
1990-11-18,26.89,30.89,22.89
1990-11-19,26.57,30.57,22.57
1990-11-20,24.2,28.2,20.2
1990-11-21,25.49,29.49,21.49
1990-11-22,27.33,31.33,23.33
1990-11-23,27.31,31.31,23.31
1990-11-24,23.62,27.62,19.62
1990-11-25,26.59,30.59,22.59
1990-11-26,23.6,27.6,19.6
1990-11-27,27.52,31.52,23.52
1990-11-28,25.25,29.25,21.25
1990-11-29,27.47,31.47,23.47
1990-11-30,25.05,29.05,21.05
1990-12-01,24.9,28.9,20.9
1990-12-02,25.0,29.0,21.0
1990-12-03,26.65,30.65,22.65
1990-12-04,24.53,28.53,20.53
1990-12-05,27.19,31.19,23.19
1990-12-06,26.09,30.09,22.09
1990-12-07,27.61,31.61,23.61
1990-12-08,27.68,31.68,23.68
1990-12-09,24.47,28.47,20.47
1990-12-10,27.55,31.55,23.55
1990-12-11,23.92,27.92,19.92
1990-12-12,23.84,27.84,19.84
1990-12-13,27.51,31.51,23.51
1990-12-14,27.58,31.58,23.58
1990-12-15,24.32,28.32,20.32
1990-12-16,25.5,29.5,21.5
1990-12-17,25.71,29.71,21.71
1990-12-18,27.17,31.17,23.17
1990-12-19,26.24,30.24,22.24
1990-12-20,26.83,30.83,22.83
1990-12-21,25.67,29.67,21.67
1990-12-22,26.32,30.32,22.32
1990-12-23,26.67,30.67,22.67
1990-12-24,26.68,30.68,22.68
1990-12-25,23.74,27.74,19.74
1990-12-26,24.13,28.13,20.13
1990-12-27,25.18,29.18,21.18
1990-12-28,23.97,27.97,19.97
1990-12-29,25.26,29.26,21.26
1990-12-30,25.29,29.29,21.29
1990-12-31,27.41,31.41,23.41
1991-01-01,26.16,30.16,22.16
1991-01-02,26.72,30.72,22.72
1991-01-03,27.44,31.44,23.44
1991-01-04,25.66,29.66,21.66
1991-01-05,23.9,27.9,19.9
1991-01-06,25.03,29.03,21.03
1991-01-07,27.15,31.15,23.15
1991-01-08,27.5,31.5,23.5
1991-01-09,25.3,29.3,21.3
1991-01-10,25.07,29.07,21.07
1991-01-11,27.59,31.59,23.59
1991-01-12,25.29,29.29,21.29
1991-01-13,26.5,30.5,22.5
1991-01-14,25.01,29.01,21.01
1991-01-15,24.28,28.28,20.28
1991-01-16,25.89,29.89,21.89
1991-01-17,27.58,31.58,23.58
1991-01-18,26.36,30.36,22.36
1991-01-19,24.73,28.73,20.73
1991-01-20,26.62,30.62,22.62
1991-01-21,26.96,30.96,22.96
1991-01-22,25.17,29.17,21.17
1991-01-23,26.13,30.13,22.13
1991-01-24,26.62,30.62,22.62
1991-01-25,24.53,28.53,20.53
1991-01-26,27.75,31.75,23.75
1991-01-27,25.7,29.7,21.7
1991-01-28,27.81,31.81,23.81
1991-01-29,24.65,28.65,20.65
1991-01-30,25.83,29.83,21.83
1991-01-31,24.55,28.55,20.55
1991-02-01,24.42,28.42,20.42
1991-02-02,25.33,29.33,21.33
1991-02-03,25.99,29.99,21.99
1991-02-04,26.1,30.1,22.1
1991-02-05,27.93,31.93,23.93
1991-02-06,26.92,30.92,22.92
1991-02-07,26.12,30.12,22.12
1991-02-08,28.33,32.33,24.33
1991-02-09,26.84,30.84,22.84
1991-02-10,25.67,29.67,21.67
1991-02-11,27.15,31.15,23.15
1991-02-12,26.36,30.36,22.36
1991-02-13,27.9,31.9,23.9
1991-02-14,27.97,31.97,23.97
1991-02-15,25.85,29.85,21.85
1991-02-16,26.63,30.63,22.63
1991-02-17,25.44,29.44,21.44
1991-02-18,26.89,30.89,22.89
1991-02-19,28.35,32.35,24.35
1991-02-20,27.71,31.71,23.71
1991-02-21,25.85,29.85,21.85
1991-02-22,24.76,28.76,20.76
1991-02-23,28.25,32.25,24.25
1991-02-24,25.94,29.94,21.94
1991-02-25,25.55,29.55,21.55
1991-02-26,25.65,29.65,21.65
1991-02-27,26.34,30.34,22.34
1991-02-28,28.21,32.21,24.21
1991-03-01,29.16,33.16,25.16
1991-03-02,26.39,30.39,22.39
1991-03-03,26.62,30.62,22.62
1991-03-04,27.26,31.26,23.26
1991-03-05,25.24,29.24,21.24
1991-03-06,25.91,29.91,21.91
1991-03-07,28.95,32.95,24.95
1991-03-08,25.33,29.33,21.33
1991-03-09,25.61,29.61,21.61
1991-03-10,26.89,30.89,22.89
1991-03-11,28.14,32.14,24.14
1991-03-12,26.29,30.29,22.29
1991-03-13,26.43,30.43,22.43
1991-03-14,26.43,30.43,22.43
1991-03-15,28.7,32.7,24.7
1991-03-16,26.11,30.11,22.11
1991-03-17,27.46,31.46,23.46
1991-03-18,29.21,33.21,25.21
1991-03-19,28.12,32.120000000000005,24.12
1991-03-20,26.56,30.56,22.56
1991-03-21,28.27,32.269999999999996,24.27
1991-03-22,29.03,33.03,25.03
1991-03-23,26.7,30.7,22.7
1991-03-24,28.04,32.04,24.04
1991-03-25,25.51,29.51,21.51
1991-03-26,28.79,32.79,24.79
1991-03-27,25.6,29.6,21.6
1991-03-28,26.7,30.7,22.7
1991-03-29,27.38,31.38,23.38
1991-03-30,26.26,30.26,22.26
1991-03-31,27.81,31.81,23.81
1991-04-01,27.62,31.62,23.62
1991-04-02,28.27,32.269999999999996,24.27
1991-04-03,26.82,30.82,22.82
1991-04-04,27.58,31.58,23.58
1991-04-05,28.65,32.65,24.65
1991-04-06,28.64,32.64,24.64
1991-04-07,28.26,32.260000000000005,24.26
1991-04-08,27.57,31.57,23.57
1991-04-09,28.09,32.09,24.09
1991-04-10,25.75,29.75,21.75
1991-04-11,27.29,31.29,23.29
1991-04-12,28.84,32.84,24.84
1991-04-13,27.83,31.83,23.83
1991-04-14,29.17,33.17,25.17
1991-04-15,26.45,30.45,22.45
1991-04-16,25.79,29.79,21.79
1991-04-17,27.91,31.91,23.91
1991-04-18,25.76,29.76,21.76
1991-04-19,28.53,32.53,24.53
1991-04-20,26.43,30.43,22.43
1991-04-21,27.56,31.56,23.56
1991-04-22,28.65,32.65,24.65
1991-04-23,28.55,32.55,24.55
1991-04-24,27.38,31.38,23.38
1991-04-25,29.3,33.3,25.3
1991-04-26,27.39,31.39,23.39
1991-04-27,26.52,30.52,22.52
1991-04-28,26.61,30.61,22.61
1991-04-29,28.37,32.370000000000005,24.37
1991-04-30,27.15,31.15,23.15
1991-05-01,26.35,30.35,22.35
1991-05-02,24.75,28.75,20.75
1991-05-03,25.89,29.89,21.89
1991-05-04,28.11,32.11,24.11
1991-05-05,27.88,31.88,23.88
1991-05-06,27.66,31.66,23.66
1991-05-07,24.76,28.76,20.76
1991-05-08,24.78,28.78,20.78
1991-05-09,25.92,29.92,21.92
1991-05-10,26.57,30.57,22.57
1991-05-11,28.31,32.31,24.31
1991-05-12,26.21,30.21,22.21
1991-05-13,25.82,29.82,21.82
1991-05-14,26.95,30.95,22.95
1991-05-15,28.33,32.33,24.33
1991-05-16,27.62,31.62,23.62
1991-05-17,28.1,32.1,24.1
1991-05-18,25.4,29.4,21.4
1991-05-19,25.17,29.17,21.17
1991-05-20,26.85,30.85,22.85
1991-05-21,27.46,31.46,23.46
1991-05-22,28.49,32.489999999999995,24.49
1991-05-23,26.16,30.16,22.16
1991-05-24,26.06,30.06,22.06
1991-05-25,26.73,30.73,22.73
1991-05-26,27.41,31.41,23.41
1991-05-27,26.93,30.93,22.93
1991-05-28,27.56,31.56,23.56
1991-05-29,26.19,30.19,22.19
1991-05-30,28.12,32.120000000000005,24.12
1991-05-31,25.4,29.4,21.4
1991-06-01,25.83,29.83,21.83
1991-06-02,27.66,31.66,23.66
1991-06-03,25.91,29.91,21.91
1991-06-04,27.24,31.24,23.24
1991-06-05,25.72,29.72,21.72
1991-06-06,25.32,29.32,21.32
1991-06-07,25.77,29.77,21.77
1991-06-08,28.12,32.120000000000005,24.12
1991-06-09,26.41,30.41,22.41
1991-06-10,25.47,29.47,21.47
1991-06-11,25.86,29.86,21.86
1991-06-12,24.58,28.58,20.58
1991-06-13,27.59,31.59,23.59
1991-06-14,25.47,29.47,21.47
1991-06-15,26.96,30.96,22.96
1991-06-16,24.67,28.67,20.67
1991-06-17,27.91,31.91,23.91
1991-06-18,25.32,29.32,21.32
1991-06-19,24.59,28.59,20.59
1991-06-20,25.77,29.77,21.77
1991-06-21,28.25,32.25,24.25
1991-06-22,25.62,29.62,21.62
1991-06-23,26.58,30.58,22.58
1991-06-24,26.2,30.2,22.2
1991-06-25,25.75,29.75,21.75
1991-06-26,28.28,32.28,24.28
1991-06-27,27.73,31.73,23.73
1991-06-28,27.62,31.62,23.62
1991-06-29,26.67,30.67,22.67
1991-06-30,27.87,31.87,23.87
1991-07-01,26.49,30.49,22.49
1991-07-02,26.52,30.52,22.52
1991-07-03,26.64,30.64,22.64
1991-07-04,25.61,29.61,21.61
1991-07-05,28.35,32.35,24.35
1991-07-06,25.7,29.7,21.7
1991-07-07,25.45,29.45,21.45
1991-07-08,25.64,29.64,21.64
1991-07-09,27.93,31.93,23.93
1991-07-10,27.73,31.73,23.73
1991-07-11,26.37,30.37,22.37
1991-07-12,24.72,28.72,20.72
1991-07-13,28.56,32.56,24.56
1991-07-14,25.19,29.19,21.19
1991-07-15,28.07,32.07,24.07
1991-07-16,27.79,31.79,23.79
1991-07-17,28.41,32.41,24.41
1991-07-18,27.75,31.75,23.75
1991-07-19,25.99,29.99,21.99
1991-07-20,25.59,29.59,21.59
1991-07-21,26.17,30.17,22.17
1991-07-22,25.47,29.47,21.47
1991-07-23,27.54,31.54,23.54
1991-07-24,27.97,31.97,23.97
1991-07-25,27.25,31.25,23.25
1991-07-26,25.4,29.4,21.4
1991-07-27,24.81,28.81,20.81
1991-07-28,26.98,30.98,22.98
1991-07-29,26.51,30.51,22.51
1991-07-30,25.46,29.46,21.46
1991-07-31,26.13,30.13,22.13
1991-08-01,26.4,30.4,22.4
1991-08-02,26.76,30.76,22.76
1991-08-03,26.14,30.14,22.14
1991-08-04,28.12,32.120000000000005,24.12
1991-08-05,24.41,28.41,20.41
1991-08-06,26.86,30.86,22.86
1991-08-07,27.87,31.87,23.87
1991-08-08,25.18,29.18,21.18
1991-08-09,25.08,29.08,21.08
1991-08-10,27.28,31.28,23.28
1991-08-11,26.18,30.18,22.18
1991-08-12,28.2,32.2,24.2
1991-08-13,26.59,30.59,22.59
1991-08-14,27.92,31.92,23.92
1991-08-15,24.28,28.28,20.28
1991-08-16,24.85,28.85,20.85
1991-08-17,26.97,30.97,22.97
1991-08-18,25.9,29.9,21.9
1991-08-19,27.57,31.57,23.57
1991-08-20,25.95,29.95,21.95
1991-08-21,27.08,31.08,23.08
1991-08-22,26.49,30.49,22.49
1991-08-23,24.71,28.71,20.71
1991-08-24,27.1,31.1,23.1
1991-08-25,27.06,31.06,23.06
1991-08-26,24.69,28.69,20.69
1991-08-27,26.48,30.48,22.48
1991-08-28,25.57,29.57,21.57
1991-08-29,26.07,30.07,22.07
1991-08-30,25.92,29.92,21.92
1991-08-31,24.65,28.65,20.65
1991-09-01,24.62,28.62,20.62
1991-09-02,24.34,28.34,20.34
1991-09-03,24.76,28.76,20.76
1991-09-04,27.4,31.4,23.4
1991-09-05,24.09,28.09,20.09
1991-09-06,25.72,29.72,21.72
1991-09-07,27.19,31.19,23.19
1991-09-08,24.39,28.39,20.39
1991-09-09,24.9,28.9,20.9
1991-09-10,26.9,30.9,22.9
1991-09-11,26.58,30.58,22.58
1991-09-12,26.24,30.24,22.24
1991-09-13,24.68,28.68,20.68
1991-09-14,27.17,31.17,23.17
1991-09-15,24.56,28.56,20.56
1991-09-16,24.53,28.53,20.53
1991-09-17,27.17,31.17,23.17
1991-09-18,25.47,29.47,21.47
1991-09-19,25.24,29.24,21.24
1991-09-20,25.1,29.1,21.1
1991-09-21,25.29,29.29,21.29
1991-09-22,25.35,29.35,21.35
1991-09-23,26.78,30.78,22.78
1991-09-24,24.95,28.95,20.95
1991-09-25,25.29,29.29,21.29
1991-09-26,27.09,31.09,23.09
1991-09-27,27.64,31.64,23.64
1991-09-28,26.44,30.44,22.44
1991-09-29,24.41,28.41,20.41
1991-09-30,26.16,30.16,22.16
1991-10-01,25.91,29.91,21.91
1991-10-02,24.66,28.66,20.66
1991-10-03,26.71,30.71,22.71
1991-10-04,26.53,30.53,22.53
1991-10-05,25.7,29.7,21.7
1991-10-06,23.98,27.98,19.98
1991-10-07,26.19,30.19,22.19
1991-10-08,26.98,30.98,22.98
1991-10-09,24.4,28.4,20.4
1991-10-10,27.23,31.23,23.23
1991-10-11,26.49,30.49,22.49
1991-10-12,24.6,28.6,20.6
1991-10-13,25.87,29.87,21.87
1991-10-14,24.63,28.63,20.63
1991-10-15,23.8,27.8,19.8
1991-10-16,26.7,30.7,22.7
1991-10-17,26.06,30.06,22.06
1991-10-18,25.86,29.86,21.86
1991-10-19,23.97,27.97,19.97
1991-10-20,24.91,28.91,20.91
1991-10-21,26.91,30.91,22.91
1991-10-22,24.05,28.05,20.05
1991-10-23,23.59,27.59,19.59
1991-10-24,24.16,28.16,20.16
1991-10-25,24.4,28.4,20.4
1991-10-26,26.53,30.53,22.53
1991-10-27,25.99,29.99,21.99
1991-10-28,23.47,27.47,19.47
1991-10-29,23.47,27.47,19.47
1991-10-30,25.67,29.67,21.67
1991-10-31,25.93,29.93,21.93
1991-11-01,23.98,27.98,19.98
1991-11-02,25.92,29.92,21.92
1991-11-03,24.44,28.44,20.44
1991-11-04,24.83,28.83,20.83
1991-11-05,25.12,29.12,21.12
1991-11-06,23.94,27.94,19.94
1991-11-07,27.33,31.33,23.33
1991-11-08,27.38,31.38,23.38
1991-11-09,25.26,29.26,21.26
1991-11-10,24.51,28.51,20.51
1991-11-11,27.31,31.31,23.31
1991-11-12,26.75,30.75,22.75
1991-11-13,26.38,30.38,22.38
1991-11-14,25.33,29.33,21.33
1991-11-15,25.12,29.12,21.12
1991-11-16,26.6,30.6,22.6
1991-11-17,25.56,29.56,21.56
1991-11-18,26.12,30.12,22.12
1991-11-19,25.74,29.74,21.74
1991-11-20,26.33,30.33,22.33
1991-11-21,23.86,27.86,19.86
1991-11-22,24.99,28.99,20.99
1991-11-23,24.15,28.15,20.15
1991-11-24,24.45,28.45,20.45
1991-11-25,24.28,28.28,20.28
1991-11-26,25.49,29.49,21.49
1991-11-27,23.56,27.56,19.56
1991-11-28,27.34,31.34,23.34
1991-11-29,25.56,29.56,21.56
1991-11-30,23.69,27.69,19.69
1991-12-01,26.34,30.34,22.34
1991-12-02,24.69,28.69,20.69
1991-12-03,24.04,28.04,20.04
1991-12-04,26.93,30.93,22.93
1991-12-05,24.4,28.4,20.4
1991-12-06,24.03,28.03,20.03
1991-12-07,23.84,27.84,19.84
1991-12-08,26.52,30.52,22.52
1991-12-09,26.23,30.23,22.23
1991-12-10,23.64,27.64,19.64
1991-12-11,24.5,28.5,20.5
1991-12-12,26.43,30.43,22.43
1991-12-13,24.22,28.22,20.22
1991-12-14,25.92,29.92,21.92
1991-12-15,24.46,28.46,20.46
1991-12-16,25.41,29.41,21.41
1991-12-17,27.08,31.08,23.08
1991-12-18,24.82,28.82,20.82
1991-12-19,26.35,30.35,22.35
1991-12-20,25.36,29.36,21.36
1991-12-21,23.99,27.99,19.99
1991-12-22,25.05,29.05,21.05
1991-12-23,26.98,30.98,22.98
1991-12-24,27.5,31.5,23.5
1991-12-25,26.99,30.99,22.99
1991-12-26,24.26,28.26,20.26
1991-12-27,24.99,28.99,20.99
1991-12-28,26.93,30.93,22.93
1991-12-29,25.83,29.83,21.83
1991-12-30,26.71,30.71,22.71
1991-12-31,26.72,30.72,22.72
1992-01-01,24.2,28.2,20.2
1992-01-02,25.29,29.29,21.29
1992-01-03,25.84,29.84,21.84
1992-01-04,27.7,31.7,23.7
1992-01-05,27.51,31.51,23.51
1992-01-06,25.61,29.61,21.61
1992-01-07,24.3,28.3,20.3
1992-01-08,25.54,29.54,21.54
1992-01-09,26.06,30.06,22.06
1992-01-10,27.54,31.54,23.54
1992-01-11,25.1,29.1,21.1
1992-01-12,25.16,29.16,21.16
1992-01-13,26.43,30.43,22.43
1992-01-14,25.94,29.94,21.94
1992-01-15,24.7,28.7,20.7
1992-01-16,24.5,28.5,20.5
1992-01-17,25.88,29.88,21.88
1992-01-18,27.04,31.04,23.04
1992-01-19,27.04,31.04,23.04
1992-01-20,27.82,31.82,23.82
1992-01-21,25.45,29.45,21.45
1992-01-22,25.49,29.49,21.49
1992-01-23,23.93,27.93,19.93
1992-01-24,27.24,31.24,23.24
1992-01-25,26.51,30.51,22.51
1992-01-26,27.0,31.0,23.0
1992-01-27,25.8,29.8,21.8
1992-01-28,27.6,31.6,23.6
1992-01-29,24.04,28.04,20.04
1992-01-30,24.38,28.38,20.38
1992-01-31,25.42,29.42,21.42
1992-02-01,24.86,28.86,20.86
1992-02-02,24.87,28.87,20.87
1992-02-03,26.79,30.79,22.79
1992-02-04,25.38,29.38,21.38
1992-02-05,27.03,31.03,23.03
1992-02-06,28.24,32.239999999999995,24.24
1992-02-07,27.82,31.82,23.82
1992-02-08,25.51,29.51,21.51
1992-02-09,24.88,28.88,20.88
1992-02-10,28.32,32.32,24.32
1992-02-11,28.5,32.5,24.5
1992-02-12,26.02,30.02,22.02
1992-02-13,26.36,30.36,22.36
1992-02-14,25.1,29.1,21.1
1992-02-15,27.36,31.36,23.36
1992-02-16,26.21,30.21,22.21
1992-02-17,27.73,31.73,23.73
1992-02-18,26.83,30.83,22.83
1992-02-19,24.69,28.69,20.69
1992-02-20,25.86,29.86,21.86
1992-02-21,27.75,31.75,23.75
1992-02-22,27.27,31.27,23.27
1992-02-23,27.05,31.05,23.05
1992-02-24,27.21,31.21,23.21
1992-02-25,26.94,30.94,22.94
1992-02-26,27.08,31.08,23.08
1992-02-27,27.0,31.0,23.0
1992-02-28,26.65,30.65,22.65
1992-02-29,27.55,31.55,23.55
1992-03-01,27.05,31.05,23.05
1992-03-02,27.47,31.47,23.47
1992-03-03,27.18,31.18,23.18
1992-03-04,26.41,30.41,22.41
1992-03-05,26.86,30.86,22.86
1992-03-06,25.79,29.79,21.79
1992-03-07,26.87,30.87,22.87
1992-03-08,27.13,31.13,23.13
1992-03-09,25.94,29.94,21.94
1992-03-10,26.45,30.45,22.45
1992-03-11,26.57,30.57,22.57
1992-03-12,26.48,30.48,22.48
1992-03-13,26.97,30.97,22.97
1992-03-14,26.15,30.15,22.15
1992-03-15,28.5,32.5,24.5
1992-03-16,26.94,30.94,22.94
1992-03-17,26.06,30.06,22.06
1992-03-18,27.94,31.94,23.94
1992-03-19,26.29,30.29,22.29
1992-03-20,25.8,29.8,21.8
1992-03-21,26.22,30.22,22.22
1992-03-22,27.25,31.25,23.25
1992-03-23,28.34,32.34,24.34
1992-03-24,28.14,32.14,24.14
1992-03-25,25.59,29.59,21.59
1992-03-26,28.74,32.739999999999995,24.74
1992-03-27,26.91,30.91,22.91
1992-03-28,28.29,32.29,24.29
1992-03-29,25.7,29.7,21.7
1992-03-30,27.15,31.15,23.15
1992-03-31,25.65,29.65,21.65
1992-04-01,29.13,33.129999999999995,25.13
1992-04-02,26.61,30.61,22.61
1992-04-03,28.56,32.56,24.56
1992-04-04,26.97,30.97,22.97
1992-04-05,26.4,30.4,22.4
1992-04-06,29.58,33.58,25.58
1992-04-07,28.24,32.239999999999995,24.24
1992-04-08,29.42,33.42,25.42
1992-04-09,27.09,31.09,23.09
1992-04-10,29.18,33.18,25.18
1992-04-11,29.63,33.629999999999995,25.63
1992-04-12,27.44,31.44,23.44
1992-04-13,29.48,33.480000000000004,25.48
1992-04-14,27.2,31.2,23.2
1992-04-15,27.16,31.16,23.16
1992-04-16,29.84,33.84,25.84
1992-04-17,29.67,33.67,25.67
1992-04-18,26.77,30.77,22.77
1992-04-19,29.21,33.21,25.21
1992-04-20,27.23,31.23,23.23
1992-04-21,29.78,33.78,25.78
1992-04-22,29.26,33.260000000000005,25.26
1992-04-23,29.48,33.480000000000004,25.48
1992-04-24,28.15,32.15,24.15
1992-04-25,27.04,31.04,23.04
1992-04-26,26.65,30.65,22.65
1992-04-27,27.97,31.97,23.97
1992-04-28,28.55,32.55,24.55
1992-04-29,28.83,32.83,24.83
1992-04-30,26.54,30.54,22.54
1992-05-01,27.61,31.61,23.61
1992-05-02,27.21,31.21,23.21
1992-05-03,26.3,30.3,22.3
1992-05-04,27.68,31.68,23.68
1992-05-05,26.57,30.57,22.57
1992-05-06,27.61,31.61,23.61
1992-05-07,26.27,30.27,22.27
1992-05-08,29.07,33.07,25.07
1992-05-09,26.82,30.82,22.82
1992-05-10,27.91,31.91,23.91
1992-05-11,25.96,29.96,21.96
1992-05-12,27.99,31.99,23.99
1992-05-13,26.56,30.56,22.56
1992-05-14,29.3,33.3,25.3
1992-05-15,27.05,31.05,23.05
1992-05-16,27.9,31.9,23.9
1992-05-17,26.33,30.33,22.33
1992-05-18,28.92,32.92,24.92
1992-05-19,28.69,32.69,24.69
1992-05-20,26.45,30.45,22.45
1992-05-21,29.11,33.11,25.11
1992-05-22,25.63,29.63,21.63
1992-05-23,28.48,32.480000000000004,24.48
1992-05-24,27.3,31.3,23.3
1992-05-25,28.81,32.81,24.81
1992-05-26,27.33,31.33,23.33
1992-05-27,25.73,29.73,21.73
1992-05-28,26.38,30.38,22.38
1992-05-29,29.45,33.45,25.45
1992-05-30,26.81,30.81,22.81
1992-05-31,26.11,30.11,22.11
1992-06-01,27.91,31.91,23.91
1992-06-02,24.87,28.87,20.87
1992-06-03,24.96,28.96,20.96
1992-06-04,25.88,29.88,21.88
1992-06-05,24.88,28.88,20.88
1992-06-06,28.67,32.67,24.67
1992-06-07,27.45,31.45,23.45
1992-06-08,26.77,30.77,22.77
1992-06-09,27.91,31.91,23.91
1992-06-10,27.34,31.34,23.34
1992-06-11,25.38,29.38,21.38
1992-06-12,25.57,29.57,21.57
1992-06-13,28.16,32.16,24.16
1992-06-14,26.04,30.04,22.04
1992-06-15,26.48,30.48,22.48
1992-06-16,26.25,30.25,22.25
1992-06-17,24.9,28.9,20.9
1992-06-18,27.51,31.51,23.51
1992-06-19,26.85,30.85,22.85
1992-06-20,27.39,31.39,23.39
1992-06-21,25.8,29.8,21.8
1992-06-22,26.32,30.32,22.32
1992-06-23,25.46,29.46,21.46
1992-06-24,26.37,30.37,22.37
1992-06-25,27.3,31.3,23.3
1992-06-26,28.47,32.47,24.47
1992-06-27,27.34,31.34,23.34
1992-06-28,26.79,30.79,22.79
1992-06-29,26.36,30.36,22.36
1992-06-30,25.11,29.11,21.11
1992-07-01,25.82,29.82,21.82
1992-07-02,24.53,28.53,20.53
1992-07-03,26.24,30.24,22.24
1992-07-04,26.83,30.83,22.83
1992-07-05,27.7,31.7,23.7
1992-07-06,25.1,29.1,21.1
1992-07-07,25.5,29.5,21.5
1992-07-08,24.64,28.64,20.64
1992-07-09,27.42,31.42,23.42
1992-07-10,27.21,31.21,23.21
1992-07-11,27.01,31.01,23.01
1992-07-12,24.14,28.14,20.14
1992-07-13,26.14,30.14,22.14
1992-07-14,24.85,28.85,20.85
1992-07-15,24.39,28.39,20.39
1992-07-16,27.04,31.04,23.04
1992-07-17,24.76,28.76,20.76
1992-07-18,25.91,29.91,21.91
1992-07-19,26.01,30.01,22.01
1992-07-20,24.76,28.76,20.76
1992-07-21,25.88,29.88,21.88
1992-07-22,24.12,28.12,20.12
1992-07-23,23.91,27.91,19.91
1992-07-24,27.43,31.43,23.43
1992-07-25,25.57,29.57,21.57
1992-07-26,27.54,31.54,23.54
1992-07-27,25.9,29.9,21.9
1992-07-28,25.63,29.63,21.63
1992-07-29,25.09,29.09,21.09
1992-07-30,24.24,28.24,20.24
1992-07-31,25.15,29.15,21.15
1992-08-01,26.43,30.43,22.43
1992-08-02,27.05,31.05,23.05
1992-08-03,26.16,30.16,22.16
1992-08-04,27.03,31.03,23.03
1992-08-05,24.63,28.63,20.63
1992-08-06,26.33,30.33,22.33
1992-08-07,27.53,31.53,23.53
1992-08-08,24.87,28.87,20.87
1992-08-09,24.91,28.91,20.91
1992-08-10,26.99,30.99,22.99
1992-08-11,27.25,31.25,23.25
1992-08-12,24.99,28.99,20.99
1992-08-13,25.33,29.33,21.33
1992-08-14,26.53,30.53,22.53
1992-08-15,25.59,29.59,21.59
1992-08-16,26.5,30.5,22.5
1992-08-17,25.99,29.99,21.99
1992-08-18,27.09,31.09,23.09
1992-08-19,27.38,31.38,23.38
1992-08-20,27.46,31.46,23.46
1992-08-21,26.45,30.45,22.45
1992-08-22,26.45,30.45,22.45
1992-08-23,25.8,29.8,21.8
1992-08-24,24.11,28.11,20.11
1992-08-25,25.2,29.2,21.2
1992-08-26,24.25,28.25,20.25
1992-08-27,25.75,29.75,21.75
1992-08-28,27.4,31.4,23.4
1992-08-29,26.39,30.39,22.39
1992-08-30,26.7,30.7,22.7
1992-08-31,24.75,28.75,20.75
1992-09-01,24.78,28.78,20.78
1992-09-02,24.38,28.38,20.38
1992-09-03,27.1,31.1,23.1
1992-09-04,24.85,28.85,20.85
1992-09-05,25.98,29.98,21.98
1992-09-06,24.29,28.29,20.29
1992-09-07,24.23,28.23,20.23
1992-09-08,25.12,29.12,21.12
1992-09-09,25.05,29.05,21.05
1992-09-10,25.05,29.05,21.05
1992-09-11,26.13,30.13,22.13
1992-09-12,24.99,28.99,20.99
1992-09-13,26.8,30.8,22.8
1992-09-14,24.09,28.09,20.09
1992-09-15,25.03,29.03,21.03
1992-09-16,26.41,30.41,22.41
1992-09-17,26.14,30.14,22.14
1992-09-18,24.21,28.21,20.21
1992-09-19,25.49,29.49,21.49
1992-09-20,24.97,28.97,20.97
1992-09-21,26.26,30.26,22.26
1992-09-22,24.25,28.25,20.25
1992-09-23,26.41,30.41,22.41
1992-09-24,25.59,29.59,21.59
1992-09-25,24.83,28.83,20.83
1992-09-26,26.72,30.72,22.72
1992-09-27,24.48,28.48,20.48
1992-09-28,24.34,28.34,20.34
1992-09-29,23.79,27.79,19.79
1992-09-30,27.18,31.18,23.18
1992-10-01,25.26,29.26,21.26
1992-10-02,25.36,29.36,21.36
1992-10-03,23.75,27.75,19.75
1992-10-04,23.72,27.72,19.72
1992-10-05,24.63,28.63,20.63
1992-10-06,25.35,29.35,21.35
1992-10-07,26.09,30.09,22.09
1992-10-08,25.29,29.29,21.29
1992-10-09,26.62,30.62,22.62
1992-10-10,24.8,28.8,20.8
1992-10-11,23.4,27.4,19.4
1992-10-12,24.99,28.99,20.99
1992-10-13,23.63,27.63,19.63
1992-10-14,24.58,28.58,20.58
1992-10-15,27.23,31.23,23.23
1992-10-16,26.72,30.72,22.72
1992-10-17,24.24,28.24,20.24
1992-10-18,24.79,28.79,20.79
1992-10-19,25.01,29.01,21.01
1992-10-20,26.35,30.35,22.35
1992-10-21,23.42,27.42,19.42
1992-10-22,23.44,27.44,19.44
1992-10-23,23.76,27.76,19.76
1992-10-24,25.8,29.8,21.8
1992-10-25,24.95,28.95,20.95
1992-10-26,26.69,30.69,22.69
1992-10-27,24.43,28.43,20.43
1992-10-28,25.25,29.25,21.25
1992-10-29,26.12,30.12,22.12
1992-10-30,25.47,29.47,21.47
1992-10-31,24.56,28.56,20.56
1992-11-01,24.36,28.36,20.36
1992-11-02,25.91,29.91,21.91
1992-11-03,24.32,28.32,20.32
